author_id_,after_timegap_,senti_mean,senti_size,senti_category_mean,retweet_size,reply_size,bot_interaction,senti_mean_t2,interaction_times,bot_senti,interaction_senti,retweet_count_original,like_count_original,retweet_count_interaction,like_count_interaction,topic,burstiness,cascade,pos_num,RF_bot_pred_bot,RF_bot_prob_bot,DL_bot_pred_bot,DL_bot_prob_bot,XGB_bot_pred_bot,XGB_bot_prob_bot,BOTOMETER_bot_prob_bot,astroturf_score_bot,fake_follower_score_bot,financial_score_bot,other_score_bot,overall_score_bot,self_declared_score_bot,spammer_score_bot,RF_bot_prob_user,RF_bot_pred_bot_user,DL_bot_pred_user,DL_bot_prob_user,XGB_bot_pred_user,XGB_bot_prob_user,BOTOMETER_bot_prob_user,astroturf_score_human,fake_follower_score_human,financial_score_human,other_score_human,overall_score_human,self_declared_score_human,spammer_score_human,retweet_log_original,like_log_original,without_like_original,retweet_log_interaction,like_log_interaction,without_like_interaction,few_like_original,few_like_interaction,frequent_interact,sample_uid,log_daily_tweet,senti_abs,senti_abs_t2,tg1,senti_abs_sqrt,senti_abs_sqrt_t2,after_10days,after_20days,after_30days,tg1_10days,tg1_20days,tg1_30days
14,6,0.908,1,1.0,0.0,0.0,1,-0.4527,1,,0.8481,0.0,0.0,0,0,1.0,-0.9680730558927916,0.0,23.0,1.0,0.7176375420595851,0,0.185905635356903,1,0.6222512722015381,0.7967206940193189,3.3,0.6,0.2,2.8,3.3,0.1,0.0,0.70251657704753,1.0,0,0.185905635356903,0,0.0198204647749662,0.2263182996110987,0.6,0.2,0.1,0.2,0.0,0.1,0.0,0.0,0.0,1,0.0,0.0,1,1,1,0,,0.0,0.908,0.4527,6,0.9528903399657276,0.4527,1,0,0,1,0,0
14,7,0.872,1,1.0,0.0,1.0,1,-0.128,1,,0.8481,0.0,0.0,0,0,1.0,-0.9680730558927916,0.0,23.0,1.0,0.7176375420595851,0,0.185905635356903,1,0.6222512722015381,0.7967206940193189,3.3,0.6,0.2,2.8,3.3,0.1,0.0,0.70251657704753,1.0,0,0.185905635356903,0,0.0198204647749662,0.2263182996110987,0.6,0.2,0.1,0.2,0.0,0.1,0.0,0.0,0.0,1,0.0,0.0,1,1,1,0,,0.0,0.872,0.128,7,0.9338094023943002,0.128,1,0,0,1,0,0
14,8,0.4588,1,1.0,0.0,1.0,1,0.908,1,,0.8481,0.0,0.0,0,0,1.0,-0.9680730558927916,0.0,23.0,1.0,0.7176375420595851,0,0.185905635356903,1,0.6222512722015381,0.7967206940193189,3.3,0.6,0.2,2.8,3.3,0.1,0.0,0.70251657704753,1.0,0,0.185905635356903,0,0.0198204647749662,0.2263182996110987,0.6,0.2,0.1,0.2,0.0,0.1,0.0,0.0,0.0,1,0.0,0.0,1,1,1,0,,0.0,0.4588,0.908,8,0.677347768875044,0.908,1,0,0,1,0,0
14,11,0.2144,1,1.0,0.0,1.0,1,0.872,1,,0.8481,0.0,0.0,0,0,1.0,-0.9680730558927916,0.0,23.0,1.0,0.7176375420595851,0,0.185905635356903,1,0.6222512722015381,0.7967206940193189,3.3,0.6,0.2,2.8,3.3,0.1,0.0,0.70251657704753,1.0,0,0.185905635356903,0,0.0198204647749662,0.2263182996110987,0.6,0.2,0.1,0.2,0.0,0.1,0.0,0.0,0.0,1,0.0,0.0,1,1,1,0,,0.0,0.2144,0.872,11,0.463033476111609,0.872,0,1,0,0,1,0
14,13,0.25,1,1.0,0.0,0.0,1,0.4588,1,,0.8481,0.0,0.0,0,0,1.0,-0.9680730558927916,0.0,23.0,1.0,0.7176375420595851,0,0.185905635356903,1,0.6222512722015381,0.7967206940193189,3.3,0.6,0.2,2.8,3.3,0.1,0.0,0.70251657704753,1.0,0,0.185905635356903,0,0.0198204647749662,0.2263182996110987,0.6,0.2,0.1,0.2,0.0,0.1,0.0,0.0,0.0,1,0.0,0.0,1,1,1,0,,0.0,0.25,0.4588,13,0.5,0.4588,0,1,0,0,1,0
14,14,-0.5649500000000001,2,-1.0,0.0,1.0,1,0.2144,1,,0.8481,0.0,0.0,0,0,1.0,-0.9680730558927916,0.0,23.0,1.0,0.7176375420595851,0,0.185905635356903,1,0.6222512722015381,0.7967206940193189,3.3,0.6,0.2,2.8,3.3,0.1,0.0,0.70251657704753,1.0,0,0.185905635356903,0,0.0198204647749662,0.2263182996110987,0.6,0.2,0.1,0.2,0.0,0.1,0.0,0.0,0.0,1,0.0,0.0,1,1,1,0,,0.6931471805599453,0.5649500000000001,0.2144,14,0.7516315586775213,0.2144,0,1,0,0,1,0
14,16,0.162525,4,0.25,0.0,4.0,1,0.25,1,,0.8481,0.0,0.0,0,0,1.0,-0.9680730558927916,0.0,23.0,1.0,0.7176375420595851,0,0.185905635356903,1,0.6222512722015381,0.7967206940193189,3.3,0.6,0.2,2.8,3.3,0.1,0.0,0.70251657704753,1.0,0,0.185905635356903,0,0.0198204647749662,0.2263182996110987,0.6,0.2,0.1,0.2,0.0,0.1,0.0,0.0,0.0,1,0.0,0.0,1,1,1,0,,1.3862943611198906,0.162525,0.25,16,0.4031438949060248,0.25,0,1,0,0,1,0
14,20,-0.1988333333333333,3,-0.3333333333333333,0.0,3.0,1,-0.5649500000000001,1,,0.8481,0.0,0.0,0,0,1.0,-0.9680730558927916,0.0,23.0,1.0,0.7176375420595851,0,0.185905635356903,1,0.6222512722015381,0.7967206940193189,3.3,0.6,0.2,2.8,3.3,0.1,0.0,0.70251657704753,1.0,0,0.185905635356903,0,0.0198204647749662,0.2263182996110987,0.6,0.2,0.1,0.2,0.0,0.1,0.0,0.0,0.0,1,0.0,0.0,1,1,1,0,,1.0986122886681098,0.1988333333333333,0.5649500000000001,20,0.4459073147340525,0.5649500000000001,0,1,0,0,1,0
14,21,0.4498,1,1.0,0.0,1.0,1,0.162525,1,,0.8481,0.0,0.0,0,0,1.0,-0.9680730558927916,0.0,23.0,1.0,0.7176375420595851,0,0.185905635356903,1,0.6222512722015381,0.7967206940193189,3.3,0.6,0.2,2.8,3.3,0.1,0.0,0.70251657704753,1.0,0,0.185905635356903,0,0.0198204647749662,0.2263182996110987,0.6,0.2,0.1,0.2,0.0,0.1,0.0,0.0,0.0,1,0.0,0.0,1,1,1,0,,0.0,0.4498,0.162525,21,0.6706713054842887,0.162525,0,0,1,0,0,1
14,22,0.26585,2,1.0,0.0,1.0,1,-0.1988333333333333,1,,0.8481,0.0,0.0,0,0,1.0,-0.9680730558927916,0.0,23.0,1.0,0.7176375420595851,0,0.185905635356903,1,0.6222512722015381,0.7967206940193189,3.3,0.6,0.2,2.8,3.3,0.1,0.0,0.70251657704753,1.0,0,0.185905635356903,0,0.0198204647749662,0.2263182996110987,0.6,0.2,0.1,0.2,0.0,0.1,0.0,0.0,0.0,1,0.0,0.0,1,1,1,0,,0.6931471805599453,0.26585,0.1988333333333333,22,0.5156064390598705,0.1988333333333333,0,0,1,0,0,1
14,25,-0.8008,1,-1.0,0.0,1.0,1,0.4498,1,,0.8481,0.0,0.0,0,0,1.0,-0.9680730558927916,0.0,23.0,1.0,0.7176375420595851,0,0.185905635356903,1,0.6222512722015381,0.7967206940193189,3.3,0.6,0.2,2.8,3.3,0.1,0.0,0.70251657704753,1.0,0,0.185905635356903,0,0.0198204647749662,0.2263182996110987,0.6,0.2,0.1,0.2,0.0,0.1,0.0,0.0,0.0,1,0.0,0.0,1,1,1,0,,0.0,0.8008,0.4498,25,0.8948742928478837,0.4498,0,0,1,0,0,1
15,-20,0.6239,2,1.0,0.0,2.0,1,,1,,-0.3164,0.0,0.0,0,2,4.0,0.4184254384805159,0.0,16.0,1.0,0.8819969722747502,1,0.5983852326869965,1,0.9263837933540344,0.8670116134145492,4.5,2.2,0.0,2.5,4.5,0.1,0.1,0.3288006037554222,0.0,1,0.5983852326869965,0,0.0691090002655983,0.4197222421546159,1.1,0.6,0.0,0.8,0.4,0.0,0.2,0.0,0.0,1,0.0,1.0986122886681098,0,1,1,0,,0.6931471805599453,0.6239,,-20,0.7898734075787082,,0,0,0,0,0,0
15,-13,-0.3382,2,-1.0,0.0,2.0,1,,1,,-0.3164,0.0,0.0,0,2,4.0,0.4184254384805159,0.0,16.0,1.0,0.8819969722747502,1,0.5983852326869965,1,0.9263837933540344,0.8670116134145492,4.5,2.2,0.0,2.5,4.5,0.1,0.1,0.3288006037554222,0.0,1,0.5983852326869965,0,0.0691090002655983,0.4197222421546159,1.1,0.6,0.0,0.8,0.4,0.0,0.2,0.0,0.0,1,0.0,1.0986122886681098,0,1,1,0,,0.6931471805599453,0.3382,,-13,0.5815496539419485,,0,0,0,0,0,0
15,-11,0.4703,2,1.0,0.0,2.0,1,0.6239,1,,-0.3164,0.0,0.0,0,2,4.0,0.4184254384805159,0.0,16.0,1.0,0.8819969722747502,1,0.5983852326869965,1,0.9263837933540344,0.8670116134145492,4.5,2.2,0.0,2.5,4.5,0.1,0.1,0.3288006037554222,0.0,1,0.5983852326869965,0,0.0691090002655983,0.4197222421546159,1.1,0.6,0.0,0.8,0.4,0.0,0.2,0.0,0.0,1,0.0,1.0986122886681098,0,1,1,0,,0.6931471805599453,0.4703,0.6239,-11,0.6857842226239971,0.6239,0,0,0,0,0,0
15,-6,0.0,2,0.0,0.0,0.0,1,-0.3382,1,,-0.3164,0.0,0.0,0,2,4.0,0.4184254384805159,0.0,16.0,1.0,0.8819969722747502,1,0.5983852326869965,1,0.9263837933540344,0.8670116134145492,4.5,2.2,0.0,2.5,4.5,0.1,0.1,0.3288006037554222,0.0,1,0.5983852326869965,0,0.0691090002655983,0.4197222421546159,1.1,0.6,0.0,0.8,0.4,0.0,0.2,0.0,0.0,1,0.0,1.0986122886681098,0,1,1,0,,0.6931471805599453,0.0,0.3382,-6,0.0,0.3382,0,0,0,0,0,0
15,0,-0.1779,2,-1.0,2.0,0.0,1,0.4703,1,,-0.3164,0.0,0.0,0,2,4.0,0.4184254384805159,0.0,16.0,1.0,0.8819969722747502,1,0.5983852326869965,1,0.9263837933540344,0.8670116134145492,4.5,2.2,0.0,2.5,4.5,0.1,0.1,0.3288006037554222,0.0,1,0.5983852326869965,0,0.0691090002655983,0.4197222421546159,1.1,0.6,0.0,0.8,0.4,0.0,0.2,0.0,0.0,1,0.0,1.0986122886681098,0,1,1,0,,0.6931471805599453,0.1779,0.4703,0,0.4217819341792628,0.4703,0,0,0,0,0,0
15,6,-0.2714,2,-1.0,0.0,0.0,1,0.0,1,,-0.3164,0.0,0.0,0,2,4.0,0.4184254384805159,0.0,16.0,1.0,0.8819969722747502,1,0.5983852326869965,1,0.9263837933540344,0.8670116134145492,4.5,2.2,0.0,2.5,4.5,0.1,0.1,0.3288006037554222,0.0,1,0.5983852326869965,0,0.0691090002655983,0.4197222421546159,1.1,0.6,0.0,0.8,0.4,0.0,0.2,0.0,0.0,1,0.0,1.0986122886681098,0,1,1,0,,0.6931471805599453,0.2714,0.0,6,0.5209606511052443,0.0,1,0,0,1,0,0
15,14,-0.1007,2,-1.0,0.0,0.0,1,-0.1779,1,,-0.3164,0.0,0.0,0,2,4.0,0.4184254384805159,0.0,16.0,1.0,0.8819969722747502,1,0.5983852326869965,1,0.9263837933540344,0.8670116134145492,4.5,2.2,0.0,2.5,4.5,0.1,0.1,0.3288006037554222,0.0,1,0.5983852326869965,0,0.0691090002655983,0.4197222421546159,1.1,0.6,0.0,0.8,0.4,0.0,0.2,0.0,0.0,1,0.0,1.0986122886681098,0,1,1,0,,0.6931471805599453,0.1007,0.1779,14,0.3173326330524486,0.1779,0,1,0,0,1,0
15,16,0.0,4,0.0,0.0,4.0,1,-0.2714,1,,-0.3164,0.0,0.0,0,2,4.0,0.4184254384805159,0.0,16.0,1.0,0.8819969722747502,1,0.5983852326869965,1,0.9263837933540344,0.8670116134145492,4.5,2.2,0.0,2.5,4.5,0.1,0.1,0.3288006037554222,0.0,1,0.5983852326869965,0,0.0691090002655983,0.4197222421546159,1.1,0.6,0.0,0.8,0.4,0.0,0.2,0.0,0.0,1,0.0,1.0986122886681098,0,1,1,0,,1.3862943611198906,0.0,0.2714,16,0.0,0.2714,0,1,0,0,1,0
15,25,0.3595,2,1.0,0.0,0.0,1,-0.1007,1,,-0.3164,0.0,0.0,0,2,4.0,0.4184254384805159,0.0,16.0,1.0,0.8819969722747502,1,0.5983852326869965,1,0.9263837933540344,0.8670116134145492,4.5,2.2,0.0,2.5,4.5,0.1,0.1,0.3288006037554222,0.0,1,0.5983852326869965,0,0.0691090002655983,0.4197222421546159,1.1,0.6,0.0,0.8,0.4,0.0,0.2,0.0,0.0,1,0.0,1.0986122886681098,0,1,1,0,,0.6931471805599453,0.3595,0.1007,25,0.5995831885568507,0.1007,0,0,1,0,0,1
16,-28,-0.8405,2,-1.0,0.0,0.0,1,,1,0.4574,0.6659,0.0,0.0,0,1,6.0,-0.2397718804775991,0.0,28.0,1.0,0.7776720750726357,1,0.5983852326869965,0,0.41267791390419,0.7969945574902298,1.6,1.9,0.0,2.8,2.8,0.2,0.8,0.3143911960657245,0.0,0,0.185905635356903,0,0.0368832759559154,0.3626456412463227,1.2,0.1,0.0,1.1,0.3,0.0,0.0,0.0,0.0,1,0.0,0.6931471805599453,0,1,1,0,,0.6931471805599453,0.8405,,-28,0.9167878707749136,,0,0,0,0,0,0
16,-23,0.4404,2,1.0,0.0,2.0,1,,1,0.4574,0.6659,0.0,0.0,0,1,6.0,-0.2397718804775991,0.0,28.0,1.0,0.7776720750726357,1,0.5983852326869965,0,0.41267791390419,0.7969945574902298,1.6,1.9,0.0,2.8,2.8,0.2,0.8,0.3143911960657245,0.0,0,0.185905635356903,0,0.0368832759559154,0.3626456412463227,1.2,0.1,0.0,1.1,0.3,0.0,0.0,0.0,0.0,1,0.0,0.6931471805599453,0,1,1,0,,0.6931471805599453,0.4404,,-23,0.6636264009214823,,0,0,0,0,0,0
16,-22,-0.8797,2,-1.0,0.0,0.0,1,-0.8405,1,0.4574,0.6659,0.0,0.0,0,1,6.0,-0.2397718804775991,0.0,28.0,1.0,0.7776720750726357,1,0.5983852326869965,0,0.41267791390419,0.7969945574902298,1.6,1.9,0.0,2.8,2.8,0.2,0.8,0.3143911960657245,0.0,0,0.185905635356903,0,0.0368832759559154,0.3626456412463227,1.2,0.1,0.0,1.1,0.3,0.0,0.0,0.0,0.0,1,0.0,0.6931471805599453,0,1,1,0,,0.6931471805599453,0.8797,0.8405,-22,0.9379232377972092,0.8405,0,0,0,0,0,0
16,-21,0.296,2,1.0,2.0,0.0,1,0.4404,1,0.4574,0.6659,0.0,0.0,0,1,6.0,-0.2397718804775991,0.0,28.0,1.0,0.7776720750726357,1,0.5983852326869965,0,0.41267791390419,0.7969945574902298,1.6,1.9,0.0,2.8,2.8,0.2,0.8,0.3143911960657245,0.0,0,0.185905635356903,0,0.0368832759559154,0.3626456412463227,1.2,0.1,0.0,1.1,0.3,0.0,0.0,0.0,0.0,1,0.0,0.6931471805599453,0,1,1,0,,0.6931471805599453,0.296,0.4404,-21,0.5440588203494178,0.4404,0,0,0,0,0,0
16,-20,0.5328999999999999,4,1.0,4.0,0.0,1,-0.8797,1,0.4574,0.6659,0.0,0.0,0,1,6.0,-0.2397718804775991,0.0,28.0,1.0,0.7776720750726357,1,0.5983852326869965,0,0.41267791390419,0.7969945574902298,1.6,1.9,0.0,2.8,2.8,0.2,0.8,0.3143911960657245,0.0,0,0.185905635356903,0,0.0368832759559154,0.3626456412463227,1.2,0.1,0.0,1.1,0.3,0.0,0.0,0.0,0.0,1,0.0,0.6931471805599453,0,1,1,0,,1.3862943611198906,0.5328999999999999,0.8797,-20,0.73,0.8797,0,0,0,0,0,0
16,-19,0.0,2,0.0,2.0,0.0,1,0.296,1,0.4574,0.6659,0.0,0.0,0,1,6.0,-0.2397718804775991,0.0,28.0,1.0,0.7776720750726357,1,0.5983852326869965,0,0.41267791390419,0.7969945574902298,1.6,1.9,0.0,2.8,2.8,0.2,0.8,0.3143911960657245,0.0,0,0.185905635356903,0,0.0368832759559154,0.3626456412463227,1.2,0.1,0.0,1.1,0.3,0.0,0.0,0.0,0.0,1,0.0,0.6931471805599453,0,1,1,0,,0.6931471805599453,0.0,0.296,-19,0.0,0.296,0,0,0,0,0,0
16,-18,-0.25,2,-1.0,2.0,0.0,1,0.5328999999999999,1,0.4574,0.6659,0.0,0.0,0,1,6.0,-0.2397718804775991,0.0,28.0,1.0,0.7776720750726357,1,0.5983852326869965,0,0.41267791390419,0.7969945574902298,1.6,1.9,0.0,2.8,2.8,0.2,0.8,0.3143911960657245,0.0,0,0.185905635356903,0,0.0368832759559154,0.3626456412463227,1.2,0.1,0.0,1.1,0.3,0.0,0.0,0.0,0.0,1,0.0,0.6931471805599453,0,1,1,0,,0.6931471805599453,0.25,0.5328999999999999,-18,0.5,0.5328999999999999,0,0,0,0,0,0
16,-16,-0.8481,2,-1.0,2.0,0.0,1,0.0,1,0.4574,0.6659,0.0,0.0,0,1,6.0,-0.2397718804775991,0.0,28.0,1.0,0.7776720750726357,1,0.5983852326869965,0,0.41267791390419,0.7969945574902298,1.6,1.9,0.0,2.8,2.8,0.2,0.8,0.3143911960657245,0.0,0,0.185905635356903,0,0.0368832759559154,0.3626456412463227,1.2,0.1,0.0,1.1,0.3,0.0,0.0,0.0,0.0,1,0.0,0.6931471805599453,0,1,1,0,,0.6931471805599453,0.8481,0.0,-16,0.9209234495874236,0.0,0,0,0,0,0,0
16,-8,0.069,4,0.0,4.0,0.0,1,-0.25,1,0.4574,0.6659,0.0,0.0,0,1,6.0,-0.2397718804775991,0.0,28.0,1.0,0.7776720750726357,1,0.5983852326869965,0,0.41267791390419,0.7969945574902298,1.6,1.9,0.0,2.8,2.8,0.2,0.8,0.3143911960657245,0.0,0,0.185905635356903,0,0.0368832759559154,0.3626456412463227,1.2,0.1,0.0,1.1,0.3,0.0,0.0,0.0,0.0,1,0.0,0.6931471805599453,0,1,1,0,,1.3862943611198906,0.069,0.25,-8,0.2626785107312739,0.25,0,0,0,0,0,0
16,-6,0.086,6,0.3333333333333333,4.0,2.0,1,-0.8481,1,0.4574,0.6659,0.0,0.0,0,1,6.0,-0.2397718804775991,0.0,28.0,1.0,0.7776720750726357,1,0.5983852326869965,0,0.41267791390419,0.7969945574902298,1.6,1.9,0.0,2.8,2.8,0.2,0.8,0.3143911960657245,0.0,0,0.185905635356903,0,0.0368832759559154,0.3626456412463227,1.2,0.1,0.0,1.1,0.3,0.0,0.0,0.0,0.0,1,0.0,0.6931471805599453,0,1,1,0,,1.791759469228055,0.086,0.8481,-6,0.2932575659723036,0.8481,0,0,0,0,0,0
16,-5,0.0,2,0.0,2.0,0.0,1,0.069,1,0.4574,0.6659,0.0,0.0,0,1,6.0,-0.2397718804775991,0.0,28.0,1.0,0.7776720750726357,1,0.5983852326869965,0,0.41267791390419,0.7969945574902298,1.6,1.9,0.0,2.8,2.8,0.2,0.8,0.3143911960657245,0.0,0,0.185905635356903,0,0.0368832759559154,0.3626456412463227,1.2,0.1,0.0,1.1,0.3,0.0,0.0,0.0,0.0,1,0.0,0.6931471805599453,0,1,1,0,,0.6931471805599453,0.0,0.069,-5,0.0,0.069,0,0,0,0,0,0
16,-1,0.4404,2,1.0,0.0,0.0,1,0.086,1,0.4574,0.6659,0.0,0.0,0,1,6.0,-0.2397718804775991,0.0,28.0,1.0,0.7776720750726357,1,0.5983852326869965,0,0.41267791390419,0.7969945574902298,1.6,1.9,0.0,2.8,2.8,0.2,0.8,0.3143911960657245,0.0,0,0.185905635356903,0,0.0368832759559154,0.3626456412463227,1.2,0.1,0.0,1.1,0.3,0.0,0.0,0.0,0.0,1,0.0,0.6931471805599453,0,1,1,0,,0.6931471805599453,0.4404,0.086,-1,0.6636264009214823,0.086,0,0,0,0,0,0
16,1,-0.2294,4,-0.5,4.0,0.0,1,0.0,1,0.4574,0.6659,0.0,0.0,0,1,6.0,-0.2397718804775991,0.0,28.0,1.0,0.7776720750726357,1,0.5983852326869965,0,0.41267791390419,0.7969945574902298,1.6,1.9,0.0,2.8,2.8,0.2,0.8,0.3143911960657245,0.0,0,0.185905635356903,0,0.0368832759559154,0.3626456412463227,1.2,0.1,0.0,1.1,0.3,0.0,0.0,0.0,0.0,1,0.0,0.6931471805599453,0,1,1,0,,1.3862943611198906,0.2294,0.0,1,0.4789572005931218,0.0,1,0,0,1,0,0
16,6,0.6597,2,1.0,0.0,0.0,1,0.4404,1,0.4574,0.6659,0.0,0.0,0,1,6.0,-0.2397718804775991,0.0,28.0,1.0,0.7776720750726357,1,0.5983852326869965,0,0.41267791390419,0.7969945574902298,1.6,1.9,0.0,2.8,2.8,0.2,0.8,0.3143911960657245,0.0,0,0.185905635356903,0,0.0368832759559154,0.3626456412463227,1.2,0.1,0.0,1.1,0.3,0.0,0.0,0.0,0.0,1,0.0,0.6931471805599453,0,1,1,0,,0.6931471805599453,0.6597,0.4404,6,0.812219182240853,0.4404,1,0,0,1,0,0
16,9,0.1545,4,0.0,2.0,0.0,1,-0.2294,1,0.4574,0.6659,0.0,0.0,0,1,6.0,-0.2397718804775991,0.0,28.0,1.0,0.7776720750726357,1,0.5983852326869965,0,0.41267791390419,0.7969945574902298,1.6,1.9,0.0,2.8,2.8,0.2,0.8,0.3143911960657245,0.0,0,0.185905635356903,0,0.0368832759559154,0.3626456412463227,1.2,0.1,0.0,1.1,0.3,0.0,0.0,0.0,0.0,1,0.0,0.6931471805599453,0,1,1,0,,1.3862943611198906,0.1545,0.2294,9,0.3930648801406709,0.2294,1,0,0,1,0,0
16,10,-0.4939,2,-1.0,0.0,0.0,1,0.6597,1,0.4574,0.6659,0.0,0.0,0,1,6.0,-0.2397718804775991,0.0,28.0,1.0,0.7776720750726357,1,0.5983852326869965,0,0.41267791390419,0.7969945574902298,1.6,1.9,0.0,2.8,2.8,0.2,0.8,0.3143911960657245,0.0,0,0.185905635356903,0,0.0368832759559154,0.3626456412463227,1.2,0.1,0.0,1.1,0.3,0.0,0.0,0.0,0.0,1,0.0,0.6931471805599453,0,1,1,0,,0.6931471805599453,0.4939,0.6597,10,0.702780193232564,0.6597,1,0,0,1,0,0
16,12,-0.03505,4,0.0,2.0,0.0,1,0.1545,1,0.4574,0.6659,0.0,0.0,0,1,6.0,-0.2397718804775991,0.0,28.0,1.0,0.7776720750726357,1,0.5983852326869965,0,0.41267791390419,0.7969945574902298,1.6,1.9,0.0,2.8,2.8,0.2,0.8,0.3143911960657245,0.0,0,0.185905635356903,0,0.0368832759559154,0.3626456412463227,1.2,0.1,0.0,1.1,0.3,0.0,0.0,0.0,0.0,1,0.0,0.6931471805599453,0,1,1,0,,1.3862943611198906,0.03505,0.1545,12,0.1872164522684906,0.1545,0,1,0,0,1,0
16,17,-0.2263,2,-1.0,2.0,0.0,1,-0.4939,1,0.4574,0.6659,0.0,0.0,0,1,6.0,-0.2397718804775991,0.0,28.0,1.0,0.7776720750726357,1,0.5983852326869965,0,0.41267791390419,0.7969945574902298,1.6,1.9,0.0,2.8,2.8,0.2,0.8,0.3143911960657245,0.0,0,0.185905635356903,0,0.0368832759559154,0.3626456412463227,1.2,0.1,0.0,1.1,0.3,0.0,0.0,0.0,0.0,1,0.0,0.6931471805599453,0,1,1,0,,0.6931471805599453,0.2263,0.4939,17,0.4757099956906518,0.4939,0,1,0,0,1,0
16,18,0.6912499999999999,4,1.0,2.0,2.0,1,-0.03505,1,0.4574,0.6659,0.0,0.0,0,1,6.0,-0.2397718804775991,0.0,28.0,1.0,0.7776720750726357,1,0.5983852326869965,0,0.41267791390419,0.7969945574902298,1.6,1.9,0.0,2.8,2.8,0.2,0.8,0.3143911960657245,0.0,0,0.185905635356903,0,0.0368832759559154,0.3626456412463227,1.2,0.1,0.0,1.1,0.3,0.0,0.0,0.0,0.0,1,0.0,0.6931471805599453,0,1,1,0,,1.3862943611198906,0.6912499999999999,0.03505,18,0.8314144574157945,0.03505,0,1,0,0,1,0
16,21,-0.3182,2,-1.0,2.0,0.0,1,-0.2263,1,0.4574,0.6659,0.0,0.0,0,1,6.0,-0.2397718804775991,0.0,28.0,1.0,0.7776720750726357,1,0.5983852326869965,0,0.41267791390419,0.7969945574902298,1.6,1.9,0.0,2.8,2.8,0.2,0.8,0.3143911960657245,0.0,0,0.185905635356903,0,0.0368832759559154,0.3626456412463227,1.2,0.1,0.0,1.1,0.3,0.0,0.0,0.0,0.0,1,0.0,0.6931471805599453,0,1,1,0,,0.6931471805599453,0.3182,0.2263,21,0.5640921910468182,0.2263,0,0,1,0,0,1
16,23,0.1041399999999999,10,0.2,6.0,4.0,1,0.6912499999999999,1,0.4574,0.6659,0.0,0.0,0,1,6.0,-0.2397718804775991,0.0,28.0,1.0,0.7776720750726357,1,0.5983852326869965,0,0.41267791390419,0.7969945574902298,1.6,1.9,0.0,2.8,2.8,0.2,0.8,0.3143911960657245,0.0,0,0.185905635356903,0,0.0368832759559154,0.3626456412463227,1.2,0.1,0.0,1.1,0.3,0.0,0.0,0.0,0.0,1,0.0,0.6931471805599453,0,1,1,0,,2.302585092994046,0.1041399999999999,0.6912499999999999,23,0.3227072977172967,0.6912499999999999,0,0,1,0,0,1
16,25,-0.3716,1,-1.0,1.0,0.0,1,-0.3182,1,0.4574,0.6659,0.0,0.0,0,1,6.0,-0.2397718804775991,0.0,28.0,1.0,0.7776720750726357,1,0.5983852326869965,0,0.41267791390419,0.7969945574902298,1.6,1.9,0.0,2.8,2.8,0.2,0.8,0.3143911960657245,0.0,0,0.185905635356903,0,0.0368832759559154,0.3626456412463227,1.2,0.1,0.0,1.1,0.3,0.0,0.0,0.0,0.0,1,0.0,0.6931471805599453,0,1,1,0,,0.0,0.3716,0.3182,25,0.6095900261651268,0.3182,0,0,1,0,0,1
17,-30,-0.32295,4,-0.5,2.0,0.0,1,,1,,0.0,0.0,0.0,0,0,3.0,-1.437166035438748,0.0,13.0,1.0,0.6573041855553136,1,0.5983852326869965,0,0.020903730764985,0.5778862084370772,2.0,0.4,0.8,1.8,0.7,0.0,0.0,0.4559361966827381,0.0,0,0.185905635356903,0,0.2442497164011001,0.4197222421546159,2.6,0.9,0.1,0.8,0.4,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,1,0,,1.3862943611198906,0.32295,,-30,0.568286899373899,,0,0,0,0,0,0
17,-29,-0.28114375,16,-0.4375,11.0,4.0,1,,1,,0.0,0.0,0.0,0,0,3.0,-1.437166035438748,0.0,13.0,1.0,0.6573041855553136,1,0.5983852326869965,0,0.020903730764985,0.5778862084370772,2.0,0.4,0.8,1.8,0.7,0.0,0.0,0.4559361966827381,0.0,0,0.185905635356903,0,0.2442497164011001,0.4197222421546159,2.6,0.9,0.1,0.8,0.4,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,1,0,,2.772588722239781,0.28114375,,-29,0.5302299029666283,,0,0,0,0,0,0
17,-28,-0.0621473684210526,19,-0.1578947368421052,18.0,1.0,1,-0.32295,1,,0.0,0.0,0.0,0,0,3.0,-1.437166035438748,0.0,13.0,1.0,0.6573041855553136,1,0.5983852326869965,0,0.020903730764985,0.5778862084370772,2.0,0.4,0.8,1.8,0.7,0.0,0.0,0.4559361966827381,0.0,0,0.185905635356903,0,0.2442497164011001,0.4197222421546159,2.6,0.9,0.1,0.8,0.4,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,1,0,,2.9444389791664403,0.0621473684210526,0.32295,-28,0.2492937392335648,0.32295,0,0,0,0,0,0
