created_at_dt,id_x_atypical,diff_num_atypical,id_x_typical,diff_num_typical,id_x,diff_num,atypical_bot_pct,typical_bot_pct,human_pct
2019-11-29 21:25:00+00:00,0.0,0.0,10.0,0.0,25,11.0,0.0,0.2857142857142857,0.7142857142857143
2019-11-29 21:30:00+00:00,0.0,0.0,4.0,-6.0,30,5.0,0.0,0.11764705882352941,0.8823529411764706
2019-11-29 21:35:00+00:00,0.0,0.0,6.0,2.0,18,-12.0,0.0,0.25,0.75
2019-11-29 21:40:00+00:00,0.0,0.0,10.0,4.0,29,11.0,0.0,0.2564102564102564,0.7435897435897436
2019-11-29 21:45:00+00:00,0.0,0.0,12.0,2.0,27,-2.0,0.0,0.3076923076923077,0.6923076923076923
2019-11-29 21:50:00+00:00,2.0,2.0,13.0,1.0,32,5.0,0.0425531914893617,0.2765957446808511,0.6808510638297872
2019-11-29 21:55:00+00:00,3.0,1.0,21.0,8.0,69,37.0,0.03225806451612903,0.22580645161290322,0.7419354838709677
2019-11-29 22:00:00+00:00,0.0,-3.0,22.0,1.0,73,4.0,0.0,0.23157894736842105,0.7684210526315789
2019-11-29 22:05:00+00:00,2.0,2.0,29.0,7.0,70,-3.0,0.019801980198019802,0.2871287128712871,0.693069306930693
2019-11-29 22:10:00+00:00,1.0,-1.0,21.0,-8.0,57,-13.0,0.012658227848101266,0.26582278481012656,0.7215189873417721
2019-11-29 22:15:00+00:00,1.0,0.0,22.0,1.0,63,6.0,0.011627906976744186,0.2558139534883721,0.7325581395348837
2019-11-29 22:20:00+00:00,2.0,1.0,32.0,10.0,71,8.0,0.01904761904761905,0.3047619047619048,0.6761904761904762
2019-11-29 22:25:00+00:00,0.0,-2.0,20.0,-12.0,58,-13.0,0.0,0.2564102564102564,0.7435897435897436
2019-11-29 22:30:00+00:00,1.0,1.0,29.0,9.0,60,2.0,0.011111111111111112,0.32222222222222224,0.6666666666666666
2019-11-29 22:35:00+00:00,0.0,-1.0,24.0,-5.0,56,-4.0,0.0,0.3,0.7
